id	description	prompt_input	is_critical	criticality_score	validation_status	corrected_label
CVE-2023-20045	a vulnerability in the web-based management interface of cisco small business rv160 and rv260 series vpn routers could allow an authenticated, remote attacker to execute arbitrary commands on the underlying operating system of an affected device. this vulnerability is due to insufficient validation of user input. an attacker could exploit this vulnerability by sending a crafted request to the web-based management interface of an affected device. a successful exploit could allow the attacker to execute arbitrary commands using root-level privileges on the affected device. to exploit this vulnerability, the attacker must have valid administrator-level credentials on the affected device.	"Extract cybersecurity concepts and relationships from the following description:

a vulnerability in the web-based management interface of cisco small business rv160 and rv260 series vpn routers could allow an authenticated, remote attacker to execute arbitrary commands on the underlying operating system of an affected device. this vulnerability is due to insufficient validation of user input. an attacker could exploit this vulnerability by sending a crafted request to the web-based management interface of an affected device. a successful exploit could allow the attacker to execute arbitrary commands using root-level privileges on the affected device. to exploit this vulnerability, the attacker must have valid administrator-level credentials on the affected device."	TRUE	12	unreviewed	TRUE
CVE-2023-20046	a vulnerability in the key-based ssh authentication feature of cisco staros software could allow an authenticated, remote attacker to elevate privileges on an affected device. this vulnerability is due to insufficient validation of user-supplied credentials. an attacker could exploit this vulnerability by sending a valid low-privileged ssh key to an affected device from a host that has an ip address that is configured as the source for a high-privileged user account. a successful exploit could allow the attacker to log in to the affected device through ssh as a high-privileged user. there are workarounds that address this vulnerability.	"Extract cybersecurity concepts and relationships from the following description:

a vulnerability in the key-based ssh authentication feature of cisco staros software could allow an authenticated, remote attacker to elevate privileges on an affected device. this vulnerability is due to insufficient validation of user-supplied credentials. an attacker could exploit this vulnerability by sending a valid low-privileged ssh key to an affected device from a host that has an ip address that is configured as the source for a high-privileged user account. a successful exploit could allow the attacker to log in to the affected device through ssh as a high-privileged user. there are workarounds that address this vulnerability."	TRUE	6	unreviewed	TRUE
CVE-2023-20047	a vulnerability in the link layer discovery protocol (lldp) feature of cisco webex room phone and cisco webex share devices could allow an unauthenticated, adjacent attacker to cause a denial of service (dos) condition on an affected device. this vulnerability is due to insufficient resource allocation. an attacker could exploit this vulnerability by sending crafted lldp traffic to an affected device. a successful exploit could allow the attacker to exhaust the memory resources of the affected device, resulting in a crash of the lldp process. if the affected device is configured to support lldp only, this could cause an interruption to inbound and outbound calling. by default, these devices are configured to support both cisco discovery protocol and lldp. to recover operational state, the affected device needs a manual restart.	"Extract cybersecurity concepts and relationships from the following description:

a vulnerability in the link layer discovery protocol (lldp) feature of cisco webex room phone and cisco webex share devices could allow an unauthenticated, adjacent attacker to cause a denial of service (dos) condition on an affected device. this vulnerability is due to insufficient resource allocation. an attacker could exploit this vulnerability by sending crafted lldp traffic to an affected device. a successful exploit could allow the attacker to exhaust the memory resources of the affected device, resulting in a crash of the lldp process. if the affected device is configured to support lldp only, this could cause an interruption to inbound and outbound calling. by default, these devices are configured to support both cisco discovery protocol and lldp. to recover operational state, the affected device needs a manual restart."	FALSE	2	unreviewed	FALSE
CVE-2023-20048	a vulnerability in the web services interface of cisco firepower management center (fmc) software could allow an authenticated, remote attacker to execute certain unauthorized configuration commands on a firepower threat defense (ftd) device that is managed by the fmc software. this vulnerability is due to insufficient authorization of configuration commands that are sent through the web service interface. an attacker could exploit this vulnerability by authenticating to the fmc web services interface and sending a crafted http request to an affected device. a successful exploit could allow the attacker to execute certain configuration commands on the targeted ftd device. to successfully exploit this vulnerability, an attacker would need valid credentials on the fmc software.	"Extract cybersecurity concepts and relationships from the following description:

a vulnerability in the web services interface of cisco firepower management center (fmc) software could allow an authenticated, remote attacker to execute certain unauthorized configuration commands on a firepower threat defense (ftd) device that is managed by the fmc software. this vulnerability is due to insufficient authorization of configuration commands that are sent through the web service interface. an attacker could exploit this vulnerability by authenticating to the fmc web services interface and sending a crafted http request to an affected device. a successful exploit could allow the attacker to execute certain configuration commands on the targeted ftd device. to successfully exploit this vulnerability, an attacker would need valid credentials on the fmc software."	TRUE	4	unreviewed	TRUE
CVE-2023-20049	a vulnerability in the bidirectional forwarding detection (bfd) hardware offload feature of cisco ios xr software for cisco asr 9000 series aggregation services routers, asr 9902 compact high-performance routers, and asr 9903 compact high-performance routers could allow an unauthenticated, remote attacker to cause a line card to reset, resulting in a denial of service (dos) condition. this vulnerability is due to the incorrect handling of malformed bfd packets that are received on line cards where the bfd hardware offload feature is enabled. an attacker could exploit this vulnerability by sending a crafted ipv4 bfd packet to an affected device. a successful exploit could allow the attacker to cause line card exceptions or a hard reset, resulting in loss of traffic over that line card while the line card reloads.	"Extract cybersecurity concepts and relationships from the following description:

a vulnerability in the bidirectional forwarding detection (bfd) hardware offload feature of cisco ios xr software for cisco asr 9000 series aggregation services routers, asr 9902 compact high-performance routers, and asr 9903 compact high-performance routers could allow an unauthenticated, remote attacker to cause a line card to reset, resulting in a denial of service (dos) condition. this vulnerability is due to the incorrect handling of malformed bfd packets that are received on line cards where the bfd hardware offload feature is enabled. an attacker could exploit this vulnerability by sending a crafted ipv4 bfd packet to an affected device. a successful exploit could allow the attacker to cause line card exceptions or a hard reset, resulting in loss of traffic over that line card while the line card reloads."	TRUE	6	unreviewed	TRUE
CVE-2023-2005	vulnerability in tenable tenable.io, tenable nessus, tenable security center.this issue affects tenable.io: before plugin feed id #202306261202 ; nessus: before plugin feed id #202306261202 ; security center: before plugin feed id #202306261202 . this vulnerability could allow a malicious actor with sufficient permissions on a scan target to place a binary in a specific filesystem location, and abuse the impacted plugin in order to escalate privileges.	"Extract cybersecurity concepts and relationships from the following description:

vulnerability in tenable tenable.io, tenable nessus, tenable security center.this issue affects tenable.io: before plugin feed id #202306261202 ; nessus: before plugin feed id #202306261202 ; security center: before plugin feed id #202306261202 . this vulnerability could allow a malicious actor with sufficient permissions on a scan target to place a binary in a specific filesystem location, and abuse the impacted plugin in order to escalate privileges."	FALSE	2	unreviewed	FALSE
CVE-2023-20050	a vulnerability in the cli of cisco nx-os software could allow an authenticated, local attacker to execute arbitrary commands on the underlying operating system of an affected device. this vulnerability is due to insufficient validation of arguments that are passed to specific cli commands. an attacker could exploit this vulnerability by including crafted input as the argument of an affected command. a successful exploit could allow the attacker to execute arbitrary commands on the underlying operating system with the privileges of the currently logged-in user.	"Extract cybersecurity concepts and relationships from the following description:

a vulnerability in the cli of cisco nx-os software could allow an authenticated, local attacker to execute arbitrary commands on the underlying operating system of an affected device. this vulnerability is due to insufficient validation of arguments that are passed to specific cli commands. an attacker could exploit this vulnerability by including crafted input as the argument of an affected command. a successful exploit could allow the attacker to execute arbitrary commands on the underlying operating system with the privileges of the currently logged-in user."	TRUE	6	unreviewed	TRUE
CVE-2023-20051	a vulnerability in the vector packet processor (vpp) of cisco packet data network gateway (pgw) could allow an unauthenticated, remote attacker to stop icmp traffic from being processed over an ipsec connection. this vulnerability is due to the vpp improperly handling a malformed packet. an attacker could exploit this vulnerability by sending a malformed encapsulating security payload (esp) packet over an ipsec connection. a successful exploit could allow the attacker to stop icmp traffic over an ipsec connection and cause a denial of service (dos).	"Extract cybersecurity concepts and relationships from the following description:

a vulnerability in the vector packet processor (vpp) of cisco packet data network gateway (pgw) could allow an unauthenticated, remote attacker to stop icmp traffic from being processed over an ipsec connection. this vulnerability is due to the vpp improperly handling a malformed packet. an attacker could exploit this vulnerability by sending a malformed encapsulating security payload (esp) packet over an ipsec connection. a successful exploit could allow the attacker to stop icmp traffic over an ipsec connection and cause a denial of service (dos)."	TRUE	4	unreviewed	TRUE
CVE-2023-20052	on feb 15, 2023, the following vulnerability in the clamav scanning library was disclosed: a vulnerability in the dmg file parser of clamav versions 1.0.0 and earlier, 0.105.1 and earlier, and 0.103.7 and earlier could allow an unauthenticated, remote attacker to access sensitive information on an affected device. this vulnerability is due to enabling xml entity substitution that may result in xml external entity injection. an attacker could exploit this vulnerability by submitting a crafted dmg file to be scanned by clamav on an affected device. a successful exploit could allow the attacker to leak bytes from any file that may be read by the clamav scanning process.	"Extract cybersecurity concepts and relationships from the following description:

on feb 15, 2023, the following vulnerability in the clamav scanning library was disclosed: a vulnerability in the dmg file parser of clamav versions 1.0.0 and earlier, 0.105.1 and earlier, and 0.103.7 and earlier could allow an unauthenticated, remote attacker to access sensitive information on an affected device. this vulnerability is due to enabling xml entity substitution that may result in xml external entity injection. an attacker could exploit this vulnerability by submitting a crafted dmg file to be scanned by clamav on an affected device. a successful exploit could allow the attacker to leak bytes from any file that may be read by the clamav scanning process."	TRUE	4	reviewed	TRUE
CVE-2023-20053	a vulnerability in the web-based management interface of cisco nexus dashboard could allow an unauthenticated, remote attacker to conduct a cross-site scripting (xss) attack against a user of the web-based management interface of an affected device. this vulnerability is due to insufficient user input validation. an attacker could exploit this vulnerability by persuading a user of the interface to click a crafted link. a successful exploit could allow the attacker to execute arbitrary script code in the context of the affected interface or access sensitive, browser-based information.	"Extract cybersecurity concepts and relationships from the following description:

a vulnerability in the web-based management interface of cisco nexus dashboard could allow an unauthenticated, remote attacker to conduct a cross-site scripting (xss) attack against a user of the web-based management interface of an affected device. this vulnerability is due to insufficient user input validation. an attacker could exploit this vulnerability by persuading a user of the interface to click a crafted link. a successful exploit could allow the attacker to execute arbitrary script code in the context of the affected interface or access sensitive, browser-based information."	TRUE	8	unreviewed	TRUE
CVE-2023-20055	a vulnerability in the management api of cisco dna center could allow an authenticated, remote attacker to elevate privileges in the context of the web-based management interface on an affected device. this vulnerability is due to the unintended exposure of sensitive information. an attacker could exploit this vulnerability by inspecting the responses from the api. under certain circumstances, a successful exploit could allow the attacker to access the api with the privileges of a higher-level user account. to successfully exploit this vulnerability, the attacker would need at least valid observer credentials.	"Extract cybersecurity concepts and relationships from the following description:

a vulnerability in the management api of cisco dna center could allow an authenticated, remote attacker to elevate privileges in the context of the web-based management interface on an affected device. this vulnerability is due to the unintended exposure of sensitive information. an attacker could exploit this vulnerability by inspecting the responses from the api. under certain circumstances, a successful exploit could allow the attacker to access the api with the privileges of a higher-level user account. to successfully exploit this vulnerability, the attacker would need at least valid observer credentials."	TRUE	6	reviewed	TRUE
CVE-2023-20056	a vulnerability in the management cli of cisco access point (ap) software could allow an authenticated, local attacker to cause a denial of service (dos) condition on an affected device. this vulnerability is due to insufficient input validation of commands supplied by the user. an attacker could exploit this vulnerability by authenticating to a device and submitting crafted input to the affected command. a successful exploit could allow the attacker to cause an affected device to reload spontaneously, resulting in a dos condition.	"Extract cybersecurity concepts and relationships from the following description:

a vulnerability in the management cli of cisco access point (ap) software could allow an authenticated, local attacker to cause a denial of service (dos) condition on an affected device. this vulnerability is due to insufficient input validation of commands supplied by the user. an attacker could exploit this vulnerability by authenticating to a device and submitting crafted input to the affected command. a successful exploit could allow the attacker to cause an affected device to reload spontaneously, resulting in a dos condition."	FALSE	0	unreviewed	FALSE
CVE-2023-20057	a vulnerability in the url filtering mechanism of cisco asyncos software for cisco email security appliance (esa) could allow an unauthenticated, remote attacker to bypass the url reputation filters on an affected device. this vulnerability is due to improper processing of urls. an attacker could exploit this vulnerability by crafting a url in a particular way. a successful exploit could allow the attacker to bypass the url reputation filters that are configured for an affected device, which could allow malicious urls to pass through the device.	"Extract cybersecurity concepts and relationships from the following description:

a vulnerability in the url filtering mechanism of cisco asyncos software for cisco email security appliance (esa) could allow an unauthenticated, remote attacker to bypass the url reputation filters on an affected device. this vulnerability is due to improper processing of urls. an attacker could exploit this vulnerability by crafting a url in a particular way. a successful exploit could allow the attacker to bypass the url reputation filters that are configured for an affected device, which could allow malicious urls to pass through the device."	TRUE	6	unreviewed	TRUE
CVE-2023-20058	a vulnerability in the web-based management interface of cisco unified intelligence center could allow an unauthenticated, remote attacker to conduct a reflected cross-site scripting (xss) attack against a user of the interface. this vulnerability exists because the web-based management interface does not properly validate user-supplied input. an attacker could exploit this vulnerability by persuading a user of the interface to click a crafted link. a successful exploit could allow the attacker to execute arbitrary script code in the context of the affected interface or access sensitive browser-based information.	"Extract cybersecurity concepts and relationships from the following description:

a vulnerability in the web-based management interface of cisco unified intelligence center could allow an unauthenticated, remote attacker to conduct a reflected cross-site scripting (xss) attack against a user of the interface. this vulnerability exists because the web-based management interface does not properly validate user-supplied input. an attacker could exploit this vulnerability by persuading a user of the interface to click a crafted link. a successful exploit could allow the attacker to execute arbitrary script code in the context of the affected interface or access sensitive browser-based information."	TRUE	8	unreviewed	TRUE
CVE-2023-20059	a vulnerability in the implementation of the cisco network plug-and-play (pnp) agent of cisco dna center could allow an authenticated, remote attacker to view sensitive information in clear text. the attacker must have valid low-privileged user credentials. this vulnerability is due to improper role-based access control (rbac) with the integration of pnp. an attacker could exploit this vulnerability by authenticating to the device and sending a query to an internal api. a successful exploit could allow the attacker to view sensitive information in clear text, which could include configuration files.	"Extract cybersecurity concepts and relationships from the following description:

a vulnerability in the implementation of the cisco network plug-and-play (pnp) agent of cisco dna center could allow an authenticated, remote attacker to view sensitive information in clear text. the attacker must have valid low-privileged user credentials. this vulnerability is due to improper role-based access control (rbac) with the integration of pnp. an attacker could exploit this vulnerability by authenticating to the device and sending a query to an internal api. a successful exploit could allow the attacker to view sensitive information in clear text, which could include configuration files."	TRUE	4	unreviewed	TRUE
CVE-2023-2006	a race condition was found in the linux kernel's rxrpc network protocol, within the processing of rxrpc bundles. this issue results from the lack of proper locking when performing operations on an object. this may allow an attacker to escalate privileges and execute arbitrary code in the context of the kernel.	"Extract cybersecurity concepts and relationships from the following description:

a race condition was found in the linux kernel's rxrpc network protocol, within the processing of rxrpc bundles. this issue results from the lack of proper locking when performing operations on an object. this may allow an attacker to escalate privileges and execute arbitrary code in the context of the kernel."	TRUE	6	unreviewed	TRUE
CVE-2023-20060	a vulnerability in the web-based management interface of cisco prime collaboration deployment could allow an unauthenticated, remote attacker to conduct a cross-site scripting attack against a user of the interface. this vulnerability exists because the web-based management interface does not properly validate user-supplied input. an attacker could exploit this vulnerability by persuading a user of the interface to click a crafted link. a successful exploit could allow the attacker to execute arbitrary script code in the context of the affected interface or access sensitive, browser-based information. cisco plans to release software updates that address this vulnerability. there are no workarounds that address this vulnerability.	"Extract cybersecurity concepts and relationships from the following description:

a vulnerability in the web-based management interface of cisco prime collaboration deployment could allow an unauthenticated, remote attacker to conduct a cross-site scripting attack against a user of the interface. this vulnerability exists because the web-based management interface does not properly validate user-supplied input. an attacker could exploit this vulnerability by persuading a user of the interface to click a crafted link. a successful exploit could allow the attacker to execute arbitrary script code in the context of the affected interface or access sensitive, browser-based information. cisco plans to release software updates that address this vulnerability. there are no workarounds that address this vulnerability."	TRUE	8	reviewed	TRUE
CVE-2023-20061	multiple vulnerabilities in cisco unified intelligence center could allow an authenticated, remote attacker to collect sensitive information or perform a server-side request forgery (ssrf) attack on an affected system. cisco plans to release software updates that address these vulnerabilities.	"Extract cybersecurity concepts and relationships from the following description:

multiple vulnerabilities in cisco unified intelligence center could allow an authenticated, remote attacker to collect sensitive information or perform a server-side request forgery (ssrf) attack on an affected system. cisco plans to release software updates that address these vulnerabilities."	FALSE	2	unreviewed	FALSE
CVE-2023-20062	multiple vulnerabilities in cisco unified intelligence center could allow an authenticated, remote attacker to collect sensitive information or perform a server-side request forgery (ssrf) attack on an affected system. cisco plans to release software updates that address these vulnerabilities.	"Extract cybersecurity concepts and relationships from the following description:

multiple vulnerabilities in cisco unified intelligence center could allow an authenticated, remote attacker to collect sensitive information or perform a server-side request forgery (ssrf) attack on an affected system. cisco plans to release software updates that address these vulnerabilities."	FALSE	2	unreviewed	FALSE
CVE-2023-20063	a vulnerability in the inter-device communication mechanisms between devices that are running cisco firepower threat defense (ftd) software and devices that are running cisco firepower management (fmc) software could allow an authenticated, local attacker to execute arbitrary commands with root permissions on the underlying operating system of an affected device. this vulnerability is due to insufficient validation of user-supplied input. an attacker could exploit this vulnerability by accessing the expert mode of an affected device and submitting specific commands to a connected system. a successful exploit could allow the attacker to execute arbitrary code in the context of an fmc device if the attacker has administrative privileges on an associated ftd device. alternatively, a successful exploit could allow the attacker to execute arbitrary code in the context of an ftd device if the attacker has administrative privileges on an associated fmc device.	"Extract cybersecurity concepts and relationships from the following description:

a vulnerability in the inter-device communication mechanisms between devices that are running cisco firepower threat defense (ftd) software and devices that are running cisco firepower management (fmc) software could allow an authenticated, local attacker to execute arbitrary commands with root permissions on the underlying operating system of an affected device. this vulnerability is due to insufficient validation of user-supplied input. an attacker could exploit this vulnerability by accessing the expert mode of an affected device and submitting specific commands to a connected system. a successful exploit could allow the attacker to execute arbitrary code in the context of an fmc device if the attacker has administrative privileges on an associated ftd device. alternatively, a successful exploit could allow the attacker to execute arbitrary code in the context of an ftd device if the attacker has administrative privileges on an associated fmc device."	TRUE	10	reviewed	TRUE
CVE-2023-20064	a vulnerability in the grand unified bootloader (grub) for cisco ios xr software could allow an unauthenticated attacker with physical access to the device to view sensitive files on the console using the grub bootloader command line. this vulnerability is due to the inclusion of unnecessary commands within the grub environment that allow sensitive files to be viewed. an attacker could exploit this vulnerability by being connected to the console port of the cisco ios xr device when the device is power-cycled. a successful exploit could allow the attacker to view sensitive files that could be used to conduct additional attacks against the device.	"Extract cybersecurity concepts and relationships from the following description:

a vulnerability in the grand unified bootloader (grub) for cisco ios xr software could allow an unauthenticated attacker with physical access to the device to view sensitive files on the console using the grub bootloader command line. this vulnerability is due to the inclusion of unnecessary commands within the grub environment that allow sensitive files to be viewed. an attacker could exploit this vulnerability by being connected to the console port of the cisco ios xr device when the device is power-cycled. a successful exploit could allow the attacker to view sensitive files that could be used to conduct additional attacks against the device."	FALSE	2	reviewed	FALSE
CVE-2023-20065	a vulnerability in the cisco iox application hosting subsystem of cisco ios xe software could allow an authenticated, local attacker to elevate privileges to root on an affected device. this vulnerability is due to insufficient restrictions on the hosted application. an attacker could exploit this vulnerability by logging in to and then escaping the cisco iox application container. a successful exploit could allow the attacker to execute arbitrary commands on the underlying operating system with root privileges.	"Extract cybersecurity concepts and relationships from the following description:

a vulnerability in the cisco iox application hosting subsystem of cisco ios xe software could allow an authenticated, local attacker to elevate privileges to root on an affected device. this vulnerability is due to insufficient restrictions on the hosted application. an attacker could exploit this vulnerability by logging in to and then escaping the cisco iox application container. a successful exploit could allow the attacker to execute arbitrary commands on the underlying operating system with root privileges."	TRUE	8	unreviewed	TRUE
CVE-2023-20066	a vulnerability in the web ui of cisco ios xe software could allow an authenticated, remote attacker to perform a directory traversal and access resources that are outside the filesystem mountpoint of the web ui. this vulnerability is due to an insufficient security configuration. an attacker could exploit this vulnerability by sending a crafted request to the web ui. a successful exploit could allow the attacker to gain read access to files that are outside the filesystem mountpoint of the web ui. note: these files are located on a restricted filesystem that is maintained for the web ui. there is no ability to write to any files on this filesystem.	"Extract cybersecurity concepts and relationships from the following description:

a vulnerability in the web ui of cisco ios xe software could allow an authenticated, remote attacker to perform a directory traversal and access resources that are outside the filesystem mountpoint of the web ui. this vulnerability is due to an insufficient security configuration. an attacker could exploit this vulnerability by sending a crafted request to the web ui. a successful exploit could allow the attacker to gain read access to files that are outside the filesystem mountpoint of the web ui. note: these files are located on a restricted filesystem that is maintained for the web ui. there is no ability to write to any files on this filesystem."	FALSE	2	unreviewed	FALSE
CVE-2023-20067	a vulnerability in the http-based client profiling feature of cisco ios xe software for wireless lan controllers (wlcs) could allow an unauthenticated, adjacent attacker to cause a denial of service (dos) condition on an affected device. this vulnerability is due to insufficient input validation of received traffic. an attacker could exploit this vulnerability by sending crafted traffic through a wireless access point. a successful exploit could allow the attacker to cause cpu utilization to increase, which could result in a dos condition on an affected device and could cause new wireless client associations to fail. once the offending traffic stops, the affected system will return to an operational state and new client associations will succeed.	"Extract cybersecurity concepts and relationships from the following description:

a vulnerability in the http-based client profiling feature of cisco ios xe software for wireless lan controllers (wlcs) could allow an unauthenticated, adjacent attacker to cause a denial of service (dos) condition on an affected device. this vulnerability is due to insufficient input validation of received traffic. an attacker could exploit this vulnerability by sending crafted traffic through a wireless access point. a successful exploit could allow the attacker to cause cpu utilization to increase, which could result in a dos condition on an affected device and could cause new wireless client associations to fail. once the offending traffic stops, the affected system will return to an operational state and new client associations will succeed."	FALSE	2	reviewed	FALSE
CVE-2023-20068	a vulnerability in the web-based management interface of cisco prime infrastructure software could allow an unauthenticated, remote attacker to conduct a reflected cross-site scripting (xss) attack against a user of the interface on an affected device. this vulnerability is due to insufficient validation of user-supplied input. an attacker could exploit this vulnerability by persuading a user of the web-based management interface on an affected device to click a crafted link. a successful exploit could allow the attacker to execute arbitrary script code in the context of the affected interface or to access sensitive, browser-based information.	"Extract cybersecurity concepts and relationships from the following description:

a vulnerability in the web-based management interface of cisco prime infrastructure software could allow an unauthenticated, remote attacker to conduct a reflected cross-site scripting (xss) attack against a user of the interface on an affected device. this vulnerability is due to insufficient validation of user-supplied input. an attacker could exploit this vulnerability by persuading a user of the web-based management interface on an affected device to click a crafted link. a successful exploit could allow the attacker to execute arbitrary script code in the context of the affected interface or to access sensitive, browser-based information."	TRUE	8	unreviewed	TRUE
CVE-2023-20069	a vulnerability in the web-based management interface of cisco prime infrastructure and cisco evolved programmable network (epn) manager could allow an authenticated, remote attacker to conduct a stored cross-site scripting (xss) attack against a user of the interface on an affected device. this vulnerability is due to insufficient validation of user-supplied input. an attacker could exploit this vulnerability by persuading a user of an affected interface to click a crafted link. a successful exploit could allow the attacker to execute arbitrary script code in the context of the affected interface or access sensitive, browser-based information. to exploit this vulnerability, the attacker would need to have valid credentials to access the web-based management interface of the affected device.	"Extract cybersecurity concepts and relationships from the following description:

a vulnerability in the web-based management interface of cisco prime infrastructure and cisco evolved programmable network (epn) manager could allow an authenticated, remote attacker to conduct a stored cross-site scripting (xss) attack against a user of the interface on an affected device. this vulnerability is due to insufficient validation of user-supplied input. an attacker could exploit this vulnerability by persuading a user of an affected interface to click a crafted link. a successful exploit could allow the attacker to execute arbitrary script code in the context of the affected interface or access sensitive, browser-based information. to exploit this vulnerability, the attacker would need to have valid credentials to access the web-based management interface of the affected device."	TRUE	6	unreviewed	TRUE
CVE-2023-2007	the specific flaw exists within the dpt i2o controller driver. the issue results from the lack of proper locking when performing operations on an object. an attacker can leverage this in conjunction with other vulnerabilities to escalate privileges and execute arbitrary code in the context of the kernel.	"Extract cybersecurity concepts and relationships from the following description:

the specific flaw exists within the dpt i2o controller driver. the issue results from the lack of proper locking when performing operations on an object. an attacker can leverage this in conjunction with other vulnerabilities to escalate privileges and execute arbitrary code in the context of the kernel."	TRUE	6	unreviewed	TRUE
CVE-2023-20070	a vulnerability in the tls 1.3 implementation of the cisco firepower threat defense (ftd) software could allow an unauthenticated, remote attacker to cause the snort 3 detection engine to unexpectedly restart. this vulnerability is due to a logic error in how memory allocations are handled during a tls 1.3 session. under specific, time-based constraints, an attacker could exploit this vulnerability by sending a crafted tls 1.3 message sequence through an affected device. a successful exploit could allow the attacker to cause the snort 3 detection engine to reload, resulting in a denial of service (dos) condition. while the snort detection engine reloads, packets going through the ftd device that are sent to the snort detection engine will be dropped. the snort detection engine will restart automatically. no manual intervention is required.	"Extract cybersecurity concepts and relationships from the following description:

a vulnerability in the tls 1.3 implementation of the cisco firepower threat defense (ftd) software could allow an unauthenticated, remote attacker to cause the snort 3 detection engine to unexpectedly restart. this vulnerability is due to a logic error in how memory allocations are handled during a tls 1.3 session. under specific, time-based constraints, an attacker could exploit this vulnerability by sending a crafted tls 1.3 message sequence through an affected device. a successful exploit could allow the attacker to cause the snort 3 detection engine to reload, resulting in a denial of service (dos) condition. while the snort detection engine reloads, packets going through the ftd device that are sent to the snort detection engine will be dropped. the snort detection engine will restart automatically. no manual intervention is required."	TRUE	4	unreviewed	TRUE
CVE-2023-20071	multiple cisco products are affected by a vulnerability in the snort detection engine that could allow an unauthenticated, remote attacker to bypass the configured policies on an affected system. this vulnerability is due to a flaw in the ftp module of the snort detection engine. an attacker could exploit this vulnerability by sending crafted ftp traffic through an affected device. a successful exploit could allow the attacker to bypass ftp inspection and deliver a malicious payload.	"Extract cybersecurity concepts and relationships from the following description:

multiple cisco products are affected by a vulnerability in the snort detection engine that could allow an unauthenticated, remote attacker to bypass the configured policies on an affected system. this vulnerability is due to a flaw in the ftp module of the snort detection engine. an attacker could exploit this vulnerability by sending crafted ftp traffic through an affected device. a successful exploit could allow the attacker to bypass ftp inspection and deliver a malicious payload."	TRUE	6	unreviewed	TRUE
CVE-2023-20072	a vulnerability in the fragmentation handling code of tunnel protocol packets in cisco ios xe software could allow an unauthenticated, remote attacker to cause an affected system to reload, resulting in a denial of service (dos) condition. this vulnerability is due to the improper handling of large fragmented tunnel protocol packets. one example of a tunnel protocol is generic routing encapsulation (gre). an attacker could exploit this vulnerability by sending crafted fragmented packets to an affected system. a successful exploit could allow the attacker to cause the affected system to reload, resulting in a dos condition. note: only traffic directed to the affected system can be used to exploit this vulnerability.	"Extract cybersecurity concepts and relationships from the following description:

a vulnerability in the fragmentation handling code of tunnel protocol packets in cisco ios xe software could allow an unauthenticated, remote attacker to cause an affected system to reload, resulting in a denial of service (dos) condition. this vulnerability is due to the improper handling of large fragmented tunnel protocol packets. one example of a tunnel protocol is generic routing encapsulation (gre). an attacker could exploit this vulnerability by sending crafted fragmented packets to an affected system. a successful exploit could allow the attacker to cause the affected system to reload, resulting in a dos condition. note: only traffic directed to the affected system can be used to exploit this vulnerability."	TRUE	4	unreviewed	TRUE
CVE-2023-20073	a vulnerability in the web-based management interface of cisco rv340, rv340w, rv345, and rv345p dual wan gigabit vpn routers could allow an unauthenticated, remote attacker to upload arbitrary files to an affected device. this vulnerability is due to insufficient authorization enforcement mechanisms in the context of file uploads. an attacker could exploit this vulnerability by sending a crafted http request to an affected device. a successful exploit could allow the attacker to upload arbitrary files to the affected device.	"Extract cybersecurity concepts and relationships from the following description:

a vulnerability in the web-based management interface of cisco rv340, rv340w, rv345, and rv345p dual wan gigabit vpn routers could allow an unauthenticated, remote attacker to upload arbitrary files to an affected device. this vulnerability is due to insufficient authorization enforcement mechanisms in the context of file uploads. an attacker could exploit this vulnerability by sending a crafted http request to an affected device. a successful exploit could allow the attacker to upload arbitrary files to the affected device."	TRUE	6	unreviewed	TRUE
CVE-2023-20074	multiple vulnerabilities in the web-based management interface of cisco firepower management center (fmc) software could allow an unauthenticated, remote attacker to conduct a stored cross-site scripting (xss) attack against a user of the interface of an affected device. these vulnerabilities are due to insufficient validation of user-supplied input by the web-based management interface. an attacker could exploit these vulnerabilities by inserting crafted input into various data fields in an affected interface. a successful exploit could allow the attacker to execute arbitrary script code in the context of the interface, or access sensitive, browser-based information. in some cases, it is also possible to cause a temporary availability impact to portions of the fmc dashboard.	"Extract cybersecurity concepts and relationships from the following description:

multiple vulnerabilities in the web-based management interface of cisco firepower management center (fmc) software could allow an unauthenticated, remote attacker to conduct a stored cross-site scripting (xss) attack against a user of the interface of an affected device. these vulnerabilities are due to insufficient validation of user-supplied input by the web-based management interface. an attacker could exploit these vulnerabilities by inserting crafted input into various data fields in an affected interface. a successful exploit could allow the attacker to execute arbitrary script code in the context of the interface, or access sensitive, browser-based information. in some cases, it is also possible to cause a temporary availability impact to portions of the fmc dashboard."	TRUE	8	reviewed	FALSE
CVE-2023-20075	vulnerability in the cli of cisco secure email gateway could allow an authenticated, remote attacker to execute arbitrary commands. these vulnerability is due to improper input validation in the cli. an attacker could exploit this vulnerability by injecting operating system commands into a legitimate command. a successful exploit could allow the attacker to escape the restricted command prompt and execute arbitrary commands on the underlying operating system. to successfully exploit this vulnerability, an attacker would need valid administrator credentials.	"Extract cybersecurity concepts and relationships from the following description:

vulnerability in the cli of cisco secure email gateway could allow an authenticated, remote attacker to execute arbitrary commands. these vulnerability is due to improper input validation in the cli. an attacker could exploit this vulnerability by injecting operating system commands into a legitimate command. a successful exploit could allow the attacker to escape the restricted command prompt and execute arbitrary commands on the underlying operating system. to successfully exploit this vulnerability, an attacker would need valid administrator credentials."	TRUE	8	unreviewed	TRUE
